ID,SUBTYPE
20399924,H5N1
20383540,H5N1
20383540,H5N1
20399923,H5N1
20399923,H5N1
20383539,H5N1
20383539,H5N1
20399922,H5N1
20399922,H5N1
20383538,H5N1
20383538,H5N1
20399921,H5N1
20399921,H5N1
20383537,H2N9
20383537,H2N9
20383536,H5N1
20383536,H5N1
20399935,H5N1
20399935,H5N1
20399934,H5N1
20399934,H5N1
20399933,H5N1
20399933,H5N1
20399932,H5N1
20399932,H5N1
20399930,H5N1
20399930,H5N1
20399929,H5N1
20399929,H5N1
20399928,H5N1
20399928,H5N1
20383527,H5N1
20383527,H5N1
20399910,H5N1
20399910,H5N1
20383526,H5N1
20383526,H5N1
20399909,H5N1
20399909,H5N1
20383525,H5N1
20383525,H5N1
20399908,H5N1
20399908,H5N1
20383524,H5N1
20383524,H5N1
20383523,H5N1
20383523,H5N1
20399906,H5N1
20399906,H5N1
20383522,H5N1
20383522,H5N1
20399905,H5N1
20399905,H5N1
20383521,H5N1
20383521,H5N1
20399904,H5N1
20399904,H5N1
20383520,H5N1
20383520,H5N1
20383535,H5N1
20383535,H5N1
20399918,H5N1
20399918,H5N1
20383533,H5N1
20383533,H5N1
20350764,H5N1
20350764,H5N1
20399916,H5N1
20399916,H5N1
20383532,H5N1
20383532,H5N1
20383531,H5N1
20383531,H5N1
20350762,H5N1
20350762,H5N1
20399914,H5N1
20399914,H5N1
20383530,H5N2
20383530,H5N2
20350763,H5N1
20350763,H5N1
20399913,H5N1
20399913,H5N1
20383529,H5N1
20383529,H5N1
20334376,H5N1
20334376,H5N1
20383528,H5N1
20383528,H5N1
20203307,H1N1
20203307,H1N1
20383511,H5N1
20383511,H5N1
20399895,H5N1
20399895,H5N1
20383510,H5N1
20383510,H5N1
20383509,H5N1
20383509,H5N1
20399893,H5N1
20399893,H5N1
20383508,H5N1
20383508,H5N1
20399891,H5N1
20399891,H5N1
20383507,H5N1
20383507,H5N1
20383506,H5N1
20383506,H5N1
20399889,H5N1
20399889,H5N1
20383505,H5N1
20383505,H5N1
20383504,H5N1
20383504,H5N1
20399888,H5N1
20399888,H5N1
20203283,H13N6
20203283,H13N6
20383519,H5N1
20383519,H5N1
20399903,H5N1
20399903,H5N1
20350750,H5N1
20350750,H5N1
20383518,H5N1
20383518,H5N1
20399902,H5N1
20399902,H5N1
20383517,H5N1
20383517,H5N1
20383516,H5N1
20383516,H5N1
20203295,H13N6
20203295,H13N6
20383515,H5N1
20383515,H5N1
20383514,H5N1
20383514,H5N1
20399898,H5N1
20399898,H5N1
20383513,H5N1
20383513,H5N1
20399897,H5N1
20399897,H5N1
20383512,H5N1
20383512,H5N1
20399896,H5N1
20399896,H5N1
20383495,H5N1
20383495,H5N1
20399878,H5N1
20399878,H5N1
20383494,H5N1
20383494,H5N1
20399877,H5N1
20399877,H5N1
20383493,H5N1
20383493,H5N1
20399876,H5N1
20399876,H5N1
20383492,H5N1
20383492,H5N1
20399875,H5N1
20399875,H5N1
20383491,H5N1
20383491,H5N1
20383490,H5N1
20383490,H5N1
20383489,H5N1
20383489,H5N1
20399872,H5N1
20399872,H5N1
20383488,H5N1
20383488,H5N1
20383503,H5N1
20383503,H5N1
20383502,H5N1
20383502,H5N1
20383501,H5N1
20383501,H5N1
20399884,H5N1
20399884,H5N1
20383500,H5N1
20383500,H5N1
20399883,H5N1
20399883,H5N1
20383499,H5N1
20383499,H5N1
20383498,H5N1
20383498,H5N1
20399881,H5N1
20399881,H5N1
20383497,H5N1
20383497,H5N1
20399880,H5N1
20399880,H5N1
20383496,H5N1
20383496,H5N1
20399990,H5N1
20399990,H5N1
20334455,H10N2
20334455,H10N2
20399989,H5N1
20399989,H5N1
20334452,H5N1
20334452,H5N1
20399988,H5N1
20399988,H5N1
20334453,H5N1
20334453,H5N1
20399987,H5N1
20399987,H5N1
20334450,H5N1
20334450,H5N1
20334451,H5N1
20334451,H5N1
20399986,H5N1
20399986,H5N1
20334448,H5N1
20334448,H5N1
20399985,H5N1
20399985,H5N1
20399984,H5N1
20399984,H5N1
20334449,H5N1
20334449,H5N1
20399998,H5N1
20399998,H5N1
20399997,H5N1
20399997,H5N1
20399995,H5N1
20399995,H5N1
20334459,H10N1
20334459,H10N1
20399993,H5N1
20399993,H5N1
20334456,H4N6
20334456,H4N6
20334457,H11N9
20334457,H11N9
20399972,H5N1
20399972,H5N1
20252513,H9N2
20252513,H9N2
20399970,H5N1
20399970,H5N1
20399969,H5N1
20399969,H5N1
20399980,H5N1
20399980,H5N1
20399978,H5N1
20399978,H5N1
20399977,H5N1
20399977,H5N1
20399976,H5N1
20399976,H5N1
20399959,H5N1
20399959,H5N1
20399958,H5N1
20399958,H5N1
20399955,H5N1
20399955,H5N1
20399953,H5N1
20399953,H5N1
20399967,H5N1
20399967,H5N1
20399966,H5N1
20399966,H5N1
20399965,H5N1
20399965,H5N1
20399964,H5N1
20399964,H5N1
20399963,H5N1
20399963,H5N1
20399962,H5N1
20399962,H5N1
20399943,H5N1
20399943,H5N1
20252485,H5N1
20252485,H5N1
20399942,H5N1
20399942,H5N1
20252484,H9N2
20252484,H9N2
20399941,H5N1
20399941,H5N1
20252487,H5N1
20252487,H5N1
20399940,H5N2
20399940,H5N2
20252486,H5N1
20252486,H5N1
20399939,H5N1
20399939,H5N1
20399937,H5N1
20399937,H5N1
20399936,H5N1
20399936,H5N1
20203340,H13N6
20203340,H13N6
20203341,H13N6
20203341,H13N6
20399947,H5N1
20399947,H5N1
20252489,H5N1
20252489,H5N1
20399946,H5N1
20399946,H5N1
20252488,H5N1
20252488,H5N1
20252491,H5N1
20252491,H5N1
20252490,H5N1
20252490,H5N1
20203446,H13N6
20203446,H13N6
20400052,H5N1
20400052,H5N1
20203441,H13N6
20203441,H13N6
20400048,H5N1
20400048,H5N1
20203443,H13N6
20203443,H13N6
20400062,H5N1
20400062,H5N1
20400061,H5N1
20400061,H5N1
20400060,H5N1
20400060,H5N1
20400059,H5N1
20400059,H5N1
20400056,H5N1
20400056,H5N1
20400036,H5N1
20400036,H5N1
20400035,H5N1
20400035,H5N1
20400034,H5N1
20400034,H5N1
20400032,H5N1
20400032,H5N1
20400044,H5N1
20400044,H5N1
20400043,H5N1
20400043,H5N1
20400041,H5N1
20400041,H5N1
20400022,H5N1
20400022,H5N1
20400018,H5N1
20400018,H5N1
20252560,H9N2
20252560,H9N2
20400017,H5N1
20400017,H5N1
20400031,H5N1
20400031,H5N1
20400030,H5N1
20400030,H5N1
20400029,H5N1
20400029,H5N1
20400027,H5N1
20400027,H5N1
20400024,H5N1
20400024,H5N1
20400004,H5N1
20400004,H5N1
20400003,H5N1
20400003,H5N1
20400002,H5N1
20400002,H5N1
20400001,H5N1
20400001,H5N1
20400015,H5N1
20400015,H5N1
20400014,H5N1
20400014,H5N1
20252559,H5N1
20252559,H5N1
20400012,H5N1
20400012,H5N1
20400011,H5N1
20400011,H5N1
20400008,H5N1
20400008,H5N1
20449272,H1N2
20449272,H1N2
20400119,H5N1
20400119,H5N1
20449273,H9N2
20449273,H9N2
20449274,H9N2
20449274,H9N2
20449275,H9N2
20449275,H9N2
20449276,H9N2
20449276,H9N2
20400115,H5N1
20400115,H5N1
20449277,H9N2
20449277,H9N2
20449278,H9N2
20449278,H9N2
20449279,H9N2
20449279,H9N2
20449264,H9N2
20449264,H9N2
20449265,H9N2
20449265,H9N2
20400125,H5N1
20400125,H5N1
20449266,H9N2
20449266,H9N2
20449267,H9N2
20449267,H9N2
20449268,H9N2
20449268,H9N2
20449269,H9N2
20449269,H9N2
20449270,H9N2
20449270,H9N2
20449271,H9N2
20449271,H9N2
20449256,H9N2
20449256,H9N2
20449257,H9N2
20449257,H9N2
20400102,H5N1
20400102,H5N1
20449258,H9N2
20449258,H9N2
20400100,H5N1
20400100,H5N1
20449259,H9N2
20449259,H9N2
20449260,H9N2
20449260,H9N2
20449261,H1N2
20449261,H1N2
20449262,H9N2
20449262,H9N2
20449263,H9N2
20449263,H9N2
20449248,H4N6
20449248,H4N6
20449249,H4N6
20449249,H4N6
20400110,H5N1
20400110,H5N1
20449250,H9N2
20449250,H9N2
20449251,H1N2
20449251,H1N2
20449252,H9N2
20449252,H9N2
20449253,H9N2
20449253,H9N2
20449254,H9N2
20449254,H9N2
20400104,H5N1
20400104,H5N1
20449255,H4N6
20449255,H4N6
20449240,H9N2
20449240,H9N2
20400086,H5N1
20400086,H5N1
20449241,H6N8
20449241,H6N8
20449243,H1N2
20449243,H1N2
20400083,H5N1
20400083,H5N1
20400082,H5N1
20400082,H5N1
20449245,H4N6
20449245,H4N6
20203473,H13N6
20203473,H13N6
20449246,H9N2
20449246,H9N2
20400081,H5N1
20400081,H5N1
20203474,H13N6
20203474,H13N6
20400080,H5N1
20400080,H5N1
20449247,H4N6
20449247,H4N6
20449232,H4N6
20449232,H4N6
20400095,H5N1
20400095,H5N1
20449233,H1N2
20449233,H1N2
20449234,H9N2
20449234,H9N2
20449235,H4N6
20449235,H4N6
20449236,H9N2
20449236,H9N2
20400091,H5N1
20400091,H5N1
20449237,H9N2
20449237,H9N2
20449238,H9N2
20449238,H9N2
20449239,H9N2
20449239,H9N2
20449224,H6N2
20449224,H6N2
20203460,H13N6
20203460,H13N6
20449225,H6N8
20449225,H6N8
20400069,H5N1
20400069,H5N1
20449226,H1N2
20449226,H1N2
20203462,H13N6
20203462,H13N6
20400068,H5N1
20400068,H5N1
20449227,H4N6
20449227,H4N6
20400067,H5N1
20400067,H5N1
20449228,H9N2
20449228,H9N2
20203456,H13N6
20203456,H13N6
20449229,H9N2
20449229,H9N2
20203457,H13N6
20203457,H13N6
20449230,H4N6
20449230,H4N6
20449231,H4N6
20449231,H4N6
20400079,H5N1
20400079,H5N1
20203469,H13N6
20203469,H13N6
20400075,H5N1
20400075,H5N1
20203464,H13N8
20203464,H13N8
20400074,H5N1
20400074,H5N1
20449221,H6N8
20449221,H6N8
20400073,H5N1
20400073,H5N1
20449222,H9N2
20449222,H9N2
20203466,H13N8
20203466,H13N8
20449223,H9N2
20449223,H9N2
20203467,H13N6
20203467,H13N6
20399671,H5N1
20399671,H5N1
20399670,H5N1
20399670,H5N1
20399669,H5N1
20399669,H5N1
20399668,H5N1
20399668,H5N1
20399666,H5N1
20399666,H5N1
20399665,H5N1
20399665,H5N1
20399664,H5N1
20399664,H5N1
20399679,H5N1
20399679,H5N1
20350526,H5N1
20350526,H5N1
20399678,H5N1
20399678,H5N1
20350527,H5N1
20350527,H5N1
20399677,H5N1
20399677,H5N1
20399676,H5N1
20399676,H5N1
20399675,H5N1
20399675,H5N1
20399673,H5N1
20399673,H5N1
20399655,H5N1
20399655,H5N1
20383270,H5N1
20383270,H5N1
20399653,H5N1
20399653,H5N1
20383269,H5N1
20383269,H5N1
20399652,H5N1
20399652,H5N1
20383268,H5N1
20383268,H5N1
20383267,H5N1
20383267,H5N1
20399650,H5N1
20399650,H5N1
20383266,H5N1
20383266,H5N1
20383265,H5N1
20383265,H5N1
20399648,H5N1
20399648,H5N1
20383264,H5N1
20383264,H5N1
20399661,H5N1
20399661,H5N1
20399659,H5N1
20399659,H5N1
20399658,H5N1
20399658,H5N1
20399657,H5N1
20399657,H5N1
20399656,H5N1
20399656,H5N1
20399639,H5N1
20399639,H5N1
20399638,H5N1
20399638,H5N1
20399637,H5N1
20399637,H5N1
20399635,H5N1
20399635,H5N1
20399634,H5N1
20399634,H5N1
20399632,H5N1
20399632,H5N1
20399647,H5N1
20399647,H5N1
20399646,H5N1
20399646,H5N1
20399644,H5N1
20399644,H5N1
20399643,H5N1
20399643,H5N1
20399642,H5N1
20399642,H5N1
20399641,H5N1
20399641,H5N1
20399640,H5N1
20399640,H5N1
20268570,H5N1
20268570,H5N1
20399623,H5N1
20399623,H5N1
20399622,H5N1
20399622,H5N1
20399620,H5N1
20399620,H5N1
20399619,H5N1
20399619,H5N1
20399617,H5N1
20399617,H5N1
20399629,H5N1
20399629,H5N1
20399627,H5N1
20399627,H5N1
20399626,H5N1
20399626,H5N1
20399625,H5N1
20399625,H5N1
20399733,H5N1
20399733,H5N1
20399730,H5N1
20399730,H5N1
20399729,H5N1
20399729,H5N1
20399728,H5N1
20399728,H5N1
20399743,H5N1
20399743,H5N1
20399742,H5N1
20399742,H5N1
20399739,H5N1
20399739,H5N1
20399738,H5N1
20399738,H5N1
20399736,H5N1
20399736,H5N1
20399719,H5N1
20399719,H5N1
20448872,H5N1
20448872,H5N1
20448873,H5N1
20448873,H5N1
20399716,H5N1
20399716,H5N1
20399725,H5N1
20399725,H5N1
20399723,H5N1
20399723,H5N1
20399721,H5N1
20399721,H5N1
20448871,H5N1
20448871,H5N1
20399703,H5N1
20399703,H5N1
20399702,H5N1
20399702,H5N1
20399701,H5N1
20399701,H5N1
20399698,H5N1
20399698,H5N1
20399697,H5N1
20399697,H5N1
20334160,H5N1
20334160,H5N1
20399696,H5N1
20399696,H5N1
20350545,H5N1
20350545,H5N1
20334161,H5N1
20334161,H5N1
20399711,H5N1
20399711,H5N1
20399710,H5N1
20399710,H5N1
20399707,H5N1
20399707,H5N1
20399704,H5N1
20399704,H5N1
20399687,H5N1
20399687,H5N1
20350534,H5N1
20350534,H5N1
20334150,H5N1
20334150,H5N1
20399686,H5N1
20399686,H5N1
20334151,H5N1
20334151,H5N1
20350532,H5N1
20350532,H5N1
20334148,H5N1
20334148,H5N1
20399684,H5N1
20399684,H5N1
20334149,H5N1
20334149,H5N1
20399683,H5N1
20399683,H5N1
20350530,H5N1
20350530,H5N1
20399682,H5N1
20399682,H5N1
20334147,H5N1
20334147,H5N1
20350528,H5N1
20350528,H5N1
20399680,H5N1
20399680,H5N1
20399695,H5N1
20399695,H5N1
20334158,H5N1
20334158,H5N1
20399694,H5N1
20399694,H5N1
20350543,H5N1
20350543,H5N1
20334159,H5N1
20334159,H5N1
20399693,H5N1
20399693,H5N1
20334156,H5N1
20334156,H5N1
20399692,H5N1
20399692,H5N1
20350541,H5N1
20350541,H5N1
20334157,H5N1
20334157,H5N1
20399691,H5N1
20399691,H5N1
20350538,H5N1
20350538,H5N1
20399690,H5N1
20399690,H5N1
20334155,H5N1
20334155,H5N1
20399689,H5N1
20399689,H5N1
20350536,H5N1
20350536,H5N1
20334152,H5N1
20334152,H5N1
20252340,H5N1
20252340,H5N1
20399797,H5N1
20399797,H5N1
20399796,H5N1
20399796,H5N1
20399795,H5N1
20399795,H5N1
20252337,H5N1
20252337,H5N1
20399794,H5N1
20399794,H5N1
20252336,H5N1
20252336,H5N1
20399793,H5N1
20399793,H5N1
20252339,H5N1
20252339,H5N1
20399792,H5N1
20399792,H5N1
20252338,H5N1
20252338,H5N1
20399807,H5N1
20399807,H5N1
20399805,H5N1
20399805,H5N1
20399804,H5N1
20399804,H5N1
20399803,H5N1
20399803,H5N1
20399802,H5N1
20399802,H5N1
20399800,H5N1
20399800,H5N1
20252325,H5N1
20252325,H5N1
20399782,H5N1
20399782,H5N1
20252324,H5N1
20252324,H5N1
20399781,H5N1
20399781,H5N1
20252327,H5N1
20252327,H5N1
20252326,H5N1
20252326,H5N1
20399779,H5N1
20399779,H5N1
20399778,H5N1
20399778,H5N1
20399777,H5N1
20399777,H5N1
20399791,H5N1
20399791,H5N1
20252333,H5N1
20252333,H5N1
20399790,H5N1
20399790,H5N1
20252332,H5N1
20252332,H5N1
20399789,H5N1
20399789,H5N1
20252335,H5N1
20252335,H5N1
20399788,H5N1
20399788,H5N1
20252334,H5N1
20252334,H5N1
20399787,H5N1
20399787,H5N1
20252329,H5N1
20252329,H5N1
20252328,H5N1
20252328,H5N1
20399785,H5N1
20399785,H5N1
20252331,H5N1
20252331,H5N1
20399784,H5N1
20399784,H5N1
20252330,H5N1
20252330,H5N1
20399767,H5N1
20399767,H5N1
20399766,H5N2
20399766,H5N2
20399765,H5N1
20399765,H5N1
20399763,H5N1
20399763,H5N1
20399762,H5N1
20399762,H5N1
20252317,H5N1
20252317,H5N1
20399774,H5N1
20399774,H5N1
20399773,H5N1
20399773,H5N1
20399771,H5N1
20399771,H5N1
20399769,H5N1
20399769,H5N1
20399768,H5N1
20399768,H5N1
20399751,H5N1
20399751,H5N1
20399749,H5N1
20399749,H5N1
20399747,H5N1
20399747,H5N1
20399746,H5N1
20399746,H5N1
20399744,H5N1
20399744,H5N1
20399758,H5N1
20399758,H5N1
20399757,H5N1
20399757,H5N1
20399756,H5N2
20399756,H5N2
20203151,H13N6
20203151,H13N6
20399754,H5N1
20399754,H5N1
20399752,H5N1
20399752,H5N1
20399863,H5N1
20399863,H5N1
20383479,H5N1
20383479,H5N1
20399862,H5N1
20399862,H5N1
20383478,H5N1
20383478,H5N1
20399861,H5N1
20399861,H5N1
20383477,H5N1
20383477,H5N1
20399860,H5N1
20399860,H5N1
20383476,H5N1
20383476,H5N1
20399859,H5N1
20399859,H5N1
20383475,H5N1
20383475,H5N1
20383474,H5N1
20383474,H5N1
20383473,H5N1
20383473,H5N1
20399856,H5N1
20399856,H5N1
20383472,H2N1
20383472,H2N1
20399871,H5N1
20399871,H5N1
20383487,H5N1
20383487,H5N1
20399870,H5N1
20399870,H5N1
20383486,H5N1
20383486,H5N1
20399869,H5N1
20399869,H5N1
20383485,H5N1
20383485,H5N1
20383484,H6N8
20383484,H6N8
20399867,H5N2
20399867,H5N2
20383483,H5N1
20383483,H5N1
20399866,H5N1
20399866,H5N1
20383482,H5N1
20383482,H5N1
20399865,H5N1
20399865,H5N1
20383481,H5N1
20383481,H5N1
20399864,H5N1
20399864,H5N1
20383480,H5N1
20383480,H5N1
20399847,H5N1
20399847,H5N1
20383463,H9N2
20383463,H9N2
20383462,H5N1
20383462,H5N1
20399845,H5N1
20399845,H5N1
20383461,H5N1
20383461,H5N1
20383460,H5N1
20383460,H5N1
20399843,H5N1
20399843,H5N1
20383459,H5N1
20383459,H5N1
20383458,H5N1
20383458,H5N1
20383457,H5N1
20383457,H5N1
20383456,H5N1
20383456,H5N1
20399855,H5N1
20399855,H5N1
20383471,H5N1
20383471,H5N1
20399854,H5N1
20399854,H5N1
20383470,H5N1
20383470,H5N1
20383469,H5N1
20383469,H5N1
20383468,H8N3
20383468,H8N3
20383467,H5N1
20383467,H5N1
20399850,H5N1
20399850,H5N1
20383466,H5N1
20383466,H5N1
20399849,H5N1
20399849,H5N1
20383465,H5N1
20383465,H5N1
20383464,H5N1
20383464,H5N1
20399831,H5N1
20399831,H5N1
20383447,H5N1
20383447,H5N1
20399830,H5N1
20399830,H5N1
20383446,H5N1
20383446,H5N1
20383445,H5N1
20383445,H5N1
20399828,H5N1
20399828,H5N1
20383444,H5N1
20383444,H5N1
20383443,H5N1
20383443,H5N1
20399826,H5N1
20399826,H5N1
20383442,H5N1
20383442,H5N1
20383441,H5N1
20383441,H5N1
20399824,H5N1
20399824,H5N1
20383440,H5N1
20383440,H5N1
20399839,H5N1
20399839,H5N1
20383455,H5N1
20383455,H5N1
20399838,H5N1
20399838,H5N1
20383454,H5N1
20383454,H5N1
20383453,H5N1
20383453,H5N1
20399836,H5N1
20399836,H5N1
20383452,H5N1
20383452,H5N1
20399835,H5N1
20399835,H5N1
20383451,H5N1
20383451,H5N1
20399834,H5N1
20399834,H5N1
20383450,H5N1
20383450,H5N1
20383449,H5N1
20383449,H5N1
20399832,H5N1
20399832,H5N1
20383448,H5N1
20383448,H5N1
20399815,H5N1
20399815,H5N1
20399814,H5N1
20399814,H5N1
20399813,H5N1
20399813,H5N1
20399812,H5N1
20399812,H5N1
20399811,H5N1
20399811,H5N1
20399823,H5N1
20399823,H5N1
20383439,H11N3
20383439,H11N3
20399822,H5N1
20399822,H5N1
20399820,H5N1
20399820,H5N1
20399819,H5N1
20399819,H5N1
20399817,H5N1
20399817,H5N1
20399816,H5N1
20399816,H5N1
20220212,H5N2
20220212,H5N2
20220213,H5N2
20220213,H5N2
20220214,H5N2
20220214,H5N2
20220215,H5N2
20220215,H5N2
20220209,H5N2
20220209,H5N2
20220210,H5N2
20220210,H5N2
20220211,H5N2
20220211,H5N2
20220216,H5N2
20220216,H5N2
20220217,H5N2
20220217,H5N2
20220218,H5N2
20220218,H5N2
20220196,H5N2
20220196,H5N2
20351266,H5N1
20351266,H5N1
20220204,H5N2
20220204,H5N2
20220205,H5N2
20220205,H5N2
20384023,H5N1
20384023,H5N1
20384022,H5N1
20384022,H5N1
20384021,H5N1
20384021,H5N1
20384020,H5N1
20384020,H5N1
20384019,H5N1
20384019,H5N1
20384018,H5N1
20384018,H5N1
20384017,H5N1
20384017,H5N1
20384016,H5N1
20384016,H5N1
20384031,H5N1
20384031,H5N1
20384030,H5N1
20384030,H5N1
20384029,H5N1
20384029,H5N1
20351260,H5N1
20351260,H5N1
20351261,H5N1
20351261,H5N1
20384028,H5N1
20384028,H5N1
20384027,H5N1
20384027,H5N1
20384026,H5N1
20384026,H5N1
20384025,H5N1
20384025,H5N1
20220186,H5N2
20220186,H5N2
20384024,H5N1
20384024,H5N1
20220164,H5N2
20220164,H5N2
20220160,H5N2
20220160,H5N2
20220161,H5N2
20220161,H5N2
20220162,H5N2
20220162,H5N2
20384015,H5N1
20384015,H5N1
20384014,H5N1
20384014,H5N1
20384013,H5N1
20384013,H5N1
20384012,H5N1
20384012,H5N1
20220175,H5N2
20220175,H5N2
20384011,H5N1
20384011,H5N1
20253043,H5N1
20253043,H5N1
20351345,H5N1
20351345,H5N1
20351358,H5N1
20351358,H5N1
20351354,H5N1
20351354,H5N1
20351355,H5N1
20351355,H5N1
20351352,H5N1
20351352,H5N1
20351353,H5N1
20351353,H5N1
20351335,H5N1
20351335,H5N1
20351312,H5N1
20351312,H5N1
20351323,H5N1
20351323,H5N1
20351300,H5N1
20351300,H5N1
20449720,H5N1
20449720,H5N1
20236724,H9N2
20236724,H9N2
20449721,H5N1
20449721,H5N1
20449722,H5N1
20449722,H5N1
20236726,H5N2
20236726,H5N2
20236720,H5N2
20236720,H5N2
20236721,H9N2
20236721,H9N2
20236722,H9N2
20236722,H9N2
20236723,H9N2
20236723,H9N2
20351419,H5N1
20351419,H5N1
20449718,H5N1
20449718,H5N1
20449719,H5N1
20449719,H5N1
20236708,H5N1
20236708,H5N1
20236707,H5N1
20236707,H5N1
20351381,H5N1
20351381,H5N1
20351369,H5N1
20351369,H5N1
20253171,H5N1
20253171,H5N1
20236799,H5N2
20236799,H5N2
20236794,H5N2
20236794,H5N2
20236769,H5N2
20236769,H5N2
20236782,H5N2
20236782,H5N2
20253151,H5N1
20253151,H5N1
20351432,H3N8
20351432,H3N8
20334644,H10N1
20334644,H10N1
20334645,H1N1
20334645,H1N1
20334643,H1N1
20334643,H1N1
20219942,H5N1
20219942,H5N1
20219943,H5N1
20219943,H5N1
20449312,H7N7
20449312,H7N7
20449313,H1N2
20449313,H1N2
20449304,H9N2
20449304,H9N2
20449305,H9N2
20449305,H9N2
20449306,H7N7
20449306,H7N7
20449307,H7N7
20449307,H7N7
20449308,H4N6
20449308,H4N6
20449309,H1N2
20449309,H1N2
20449310,H4N6
20449310,H4N6
20449311,H4N6
20449311,H4N6
20449296,H6N1
20449296,H6N1
20449297,H9N2
20449297,H9N2
20449298,H9N2
20449298,H9N2
20449299,H9N2
20449299,H9N2
20449301,H9N2
20449301,H9N2
20449302,H9N2
20449302,H9N2
20449303,H9N2
20449303,H9N2
20449288,H6N1
20449288,H6N1
20449289,H9N2
20449289,H9N2
20400134,H5N1
20400134,H5N1
20449290,H9N2
20449290,H9N2
20449291,H9N2
20449291,H9N2
20449292,H6N1
20449292,H6N1
20449293,H6N1
20449293,H6N1
20400129,H5N1
20400129,H5N1
20449294,H6N1
20449294,H6N1
20449295,H6N1
20449295,H6N1
20449281,H9N2
20449281,H9N2
20449282,H9N2
20449282,H9N2
20449283,H9N2
20449283,H9N2
20449284,H9N2
20449284,H9N2
20449285,H6N1
20449285,H6N1
20449286,H9N2
20449286,H9N2
20449287,H6N1
20449287,H6N1
20220020,H5N2
20220020,H5N2
20220021,H5N2
20220021,H5N2
20220022,H5N2
20220022,H5N2
20449403,H6N1
20449403,H6N1
20220023,H5N2
20220023,H5N2
20449405,H6N1
20449405,H6N1
20220019,H5N2
20220019,H5N2
20220028,H5N2
20220028,H5N2
20220024,H5N2
20220024,H5N2
20220026,H5N2
20220026,H5N2
20220027,H5N2
20220027,H5N2
20449384,H6N1
20449384,H6N1
20449387,H6N1
20449387,H6N1
20449389,H11N2
20449389,H11N2
20449390,H6N1
20449390,H6N1
20449391,H6N1
20449391,H6N1
20449376,H11N2
20449376,H11N2
20449377,H11N2
20449377,H11N2
20449378,H6N1
20449378,H6N1
20449379,H6N1
20449379,H6N1
20449380,H6N1
20449380,H6N1
20449381,H6N2
20449381,H6N2
20449382,H6N2
20449382,H6N2
20449383,H6N1
20449383,H6N1
20449373,H6N1
20449373,H6N1
20449374,H6N1
20449374,H6N1
20449375,H11N2
20449375,H11N2
20203698,H13N6
20203698,H13N6
20449440,H9N2
20449440,H9N2
20449441,H6N1
20449441,H6N1
20449443,H6N2
20449443,H6N2
20449446,H6N1
20449446,H6N1
20449432,H6N1
20449432,H6N1
20449433,H9N2
20449433,H9N2
20449434,H9N2
20449434,H9N2
20449435,H6N1
20449435,H6N1
20449437,H6N1
20449437,H6N1
20449438,H9N2
20449438,H9N2
20449439,H6N1
20449439,H6N1
20449425,H9N2
20449425,H9N2
20449427,H6N1
20449427,H6N1
20449428,H6N1
20449428,H6N1
20449429,H6N1
20449429,H6N1
20449430,H9N2
20449430,H9N2
20449431,H6N2
20449431,H6N2
20449417,H6N1
20449417,H6N1
20449419,H6N1
20449419,H6N1
20449422,H6N1
20449422,H6N1
20449408,H9N2
20449408,H9N2
20449411,H6N1
20449411,H6N1
20449414,H6N2
20449414,H6N2
20220148,H5N2
20220148,H5N2
20220149,H5N2
20220149,H5N2
20220146,H5N2
20220146,H5N2
20220147,H5N2
20220147,H5N2
20220156,H5N2
20220156,H5N2
20220157,H5N2
20220157,H5N2
20220158,H5N2
20220158,H5N2
20220159,H5N2
20220159,H5N2
20220154,H5N2
20220154,H5N2
20220155,H5N2
20220155,H5N2
20220128,H9N2
20220128,H9N2
20220129,H9N2
20220129,H9N2
20220124,H9N2
20220124,H9N2
20220126,H9N2
20220126,H9N2
20220127,H9N2
20220127,H9N2
20220122,H9N2
20220122,H9N2
20220123,H9N2
20220123,H9N2
20433719,H5N1
20433719,H5N1
20237104,H5N1
20237104,H5N1
20237105,H5N1
20237105,H5N1
20253477,H5N1
20253477,H5N1
20237092,H5N1
20237092,H5N1
20237094,H5N1
20237094,H5N1
20237095,H5N1
20237095,H5N1
20253473,H5N1
20253473,H5N1
20253472,H5N1
20253472,H5N1
20253475,H5N1
20253475,H5N1
20253474,H5N1
20253474,H5N1
20237101,H5N1
20237101,H5N1
20237102,H5N1
20237102,H5N1
20237103,H5N1
20237103,H5N1
20433707,H5N1
20433707,H5N1
20237097,H5N1
20237097,H5N1
20237099,H5N1
20237099,H5N1
20253469,H5N1
20253469,H5N1
20433694,H5N1
20433694,H5N1
20253468,H5N1
20253468,H5N1
20253471,H5N1
20253471,H5N1
20253470,H5N1
20253470,H5N1
20253467,H5N1
20253467,H5N1
20433760,H5N1
20433760,H5N1
20433855,H5N1
20433855,H5N1
20433854,H5N1
20433854,H5N1
20433853,H5N1
20433853,H5N1
20433852,H5N1
20433852,H5N1
20433851,H5N1
20433851,H5N1
20433850,H5N1
20433850,H5N1
20433849,H5N3
20433849,H5N3
20433814,H5N1
20433814,H5N1
20237300,H5N1
20237300,H5N1
20237301,H5N1
20237301,H5N1
20237302,H3N2
20237302,H3N2
20237303,H5N1
20237303,H5N1
20237296,H5N1
20237296,H5N1
20237297,H5N1
20237297,H5N1
20237298,H5N1
20237298,H5N1
20237299,H5N1
20237299,H5N1
20433919,H5N1
